LifeStage,PopGrpID,PopGrp,ID_Num,COMID,Reach,MWMT_Indx2047,MWMT_Indx2048,MWMT_Indx2049,MWMT_Indx2050,MWMT_Indx2051,MWMT_Indx2052,MWMT_Indx2053,MWMT_Indx2054,MWMT_Indx2055,MWMT_Indx2056,MWMT_Indx2057,MWMT_Indx2058,MWMT_Indx2059,MWMT_Indx2060,MWMT_Indx2061,MWMT_Indx2062,MWMT_Indx2063,MWMT_Indx2064,MWMT_Indx2065,MWMT_Indx2066,MWMT_Indx2067,MWMT_Indx2068,MWMT_Indx2069,MWMT_Indx2070,MWMT_Indx2071,MWMT_Indx2072,MWMT_Indx2073,MWMT_Indx2074,MWMT_Indx2075,MWMT_Indx2076,MWMT_Indx2077,MWMT_Indx2078,MWMT_Indx2079,MWMT_Indx2080
Spwn,11,Siuslaw,2087,23889940,Hadsall Cr,21.59619713,22.11386871,21.12498283,23.53414726,23.09611702,23.26203728,21.81521225,22.74436569,23.18903351,24.76859474,22.81737137,23.74652481,21.68911171,22.19351006,22.23996735,23.95226669,24.54957962,24.15800858,23.55405807,24.13146019,24.27083397,21.90812683,23.93899345,20.8860569,22.91692352,22.49880409,25.1800766,26.01631546,26.21541977,23.86333275,22.61561203,23.79032898,23.78833771,22.7887001
Spwn,11,Siuslaw,2089,23890246,"Hadsall Cr, Trib D",19.45699883,19.92840576,19.2465992,21.19252586,20.79318237,21.05729675,19.80814934,20.46590805,20.93424797,22.26450348,20.55296135,21.38469315,19.48408127,19.99746895,20.02450752,21.53486061,22.03933525,21.74801826,21.14755058,21.70600128,21.84110832,19.59826469,21.56784439,18.68246078,20.70303154,20.38169479,22.66382408,23.50446892,23.66902924,21.55397606,20.34820557,21.38773346,21.59584236,20.50752258
Spwn,11,Siuslaw,2091,23889944,Hadsall Cr,19.7288208,20.20173073,19.2983532,21.49920082,21.09904671,21.25061989,19.92889786,20.77771187,21.18392754,22.62690926,20.84440422,21.69321632,19.81370354,20.27448654,20.31692696,21.88116646,22.4268322,22.0691185,21.5173893,22.04486656,22.17218781,20.01378059,21.86904144,19.08008575,20.93534851,20.55338287,23.00281143,23.76674271,23.94863129,21.79992294,20.66008949,21.73323059,21.73141289,20.8182106
Spwn,11,Siuslaw,2095,23889488,Knowles Cr,23.21931648,23.98541832,22.6250515,25.38874435,24.83743668,24.98063278,23.29091454,24.56536293,25.03075218,26.6846714,24.5796833,25.54625893,23.23363495,23.81358147,23.77062225,25.71809578,26.32668114,26.01880836,25.42454338,26.09040642,26.21928406,23.6990242,26.00448799,22.6680088,24.93767357,24.80879784,27.28609657,28.25983429,28.51615524,26.10329437,24.52097321,25.83981323,25.78955078,24.67347717
Spwn,11,Siuslaw,42769,,Knowles Cr,22.02439117,22.7742672,21.29390717,24.35805893,23.77625656,23.74393463,21.26804924,23.51767921,23.83443832,25.54751778,23.42071342,24.4356308,22.37347031,22.76780319,22.85184097,24.59077835,25.2630825,24.93339539,24.51320457,24.89460754,24.88814354,23.01991653,24.57785034,22.30236244,22.81951904,22.6772995,25.43115807,26.01295853,26.18749809,23.72454262,23.60688782,24.84030724,23.49880219,23.48729706
Spwn,11,Siuslaw,2103,23889494,Knowles Cr,22.02439117,22.7742672,21.29390717,24.35805893,23.77625656,23.74393463,21.26804924,23.51767921,23.83443832,25.54751778,23.42071342,24.4356308,22.37347031,22.76780319,22.85184097,24.59077835,25.2630825,24.93339539,24.51320457,24.89460754,24.88814354,23.01991653,24.57785034,22.30236244,22.81951904,22.6772995,25.43115807,26.01295853,26.18749809,23.72454262,23.60688782,24.84030724,23.49880219,23.48729706
Spwn,11,Siuslaw,2108,23889498,Knowles Cr,21.72210121,22.74051094,21.06712341,24.23709106,23.47681618,23.52552986,20.74051476,23.4480114,23.73624992,25.31492996,23.11409569,24.2598877,21.98932076,22.40806007,22.49866295,24.21623993,25.00875282,24.7756958,24.37192535,24.6827507,24.6057148,22.96605301,24.45298195,22.28666687,22.19348907,22.39428711,25.02378273,25.52864456,25.79857635,23.28764915,23.39283371,24.566782,22.91829109,23.14071465
Spwn,11,Siuslaw,2110,23889498,Knowles Cr,21.72210121,22.74051094,21.06712341,24.23709106,23.47681618,23.52552986,20.74051476,23.4480114,23.73624992,25.31492996,23.11409569,24.2598877,21.98932076,22.40806007,22.49866295,24.21623993,25.00875282,24.7756958,24.37192535,24.6827507,24.6057148,22.96605301,24.45298195,22.28666687,22.19348907,22.39428711,25.02378273,25.52864456,25.79857635,23.28764915,23.39283371,24.566782,22.91829109,23.14071465
Spwn,11,Siuslaw,2113,23890290,"Knowles Cr, Trib L",20.42702866,21.36373711,19.54796791,22.82164001,22.17816544,22.13875771,19.4155674,21.91649818,22.02716446,23.95153427,21.74155617,22.62047195,20.86577415,20.92242622,21.1168232,22.76491737,23.72393036,23.25268936,22.82228088,23.35416412,23.1523571,21.66060448,22.99672508,20.94586945,20.6486454,20.71021271,23.45015144,23.79825401,24.10086632,21.59534454,22.19613647,23.50028992,21.37953186,21.99510002
Spwn,11,Siuslaw,2117,23889504,Knowles Cr,17.50296783,18.49717331,16.67777824,19.6454792,18.93959427,18.9992466,16.37454605,18.92468071,18.92965126,20.52534866,18.60156441,19.44166756,17.69683838,17.82608414,18.02492523,19.42178345,20.33148003,20.02327538,19.61068153,19.9487114,19.80952263,18.66121674,19.73992729,18.08954811,17.40354729,17.65707016,19.99842072,20.22708893,20.6536026,18.40670013,19.08275986,20.11673164,18.1969223,18.67752075
Spwn,11,Siuslaw,2118,23889504,Knowles Cr,17.50296783,18.49717331,16.67777824,19.6454792,18.93959427,18.9992466,16.37454605,18.92468071,18.92965126,20.52534866,18.60156441,19.44166756,17.69683838,17.82608414,18.02492523,19.42178345,20.33148003,20.02327538,19.61068153,19.9487114,19.80952263,18.66121674,19.73992729,18.08954811,17.40354729,17.65707016,19.99842072,20.22708893,20.6536026,18.40670013,19.08275986,20.11673164,18.1969223,18.67752075
Spwn,11,Siuslaw,35003,23889504,Knowles Cr,17.50296783,18.49717331,16.67777824,19.6454792,18.93959427,18.9992466,16.37454605,18.92468071,18.92965126,20.52534866,18.60156441,19.44166756,17.69683838,17.82608414,18.02492523,19.42178345,20.33148003,20.02327538,19.61068153,19.9487114,19.80952263,18.66121674,19.73992729,18.08954811,17.40354729,17.65707016,19.99842072,20.22708893,20.6536026,18.40670013,19.08275986,20.11673164,18.1969223,18.67752075
Spwn,11,Siuslaw,9053,23889504,Knowles Cr,17.50296783,18.49717331,16.67777824,19.6454792,18.93959427,18.9992466,16.37454605,18.92468071,18.92965126,20.52534866,18.60156441,19.44166756,17.69683838,17.82608414,18.02492523,19.42178345,20.33148003,20.02327538,19.61068153,19.9487114,19.80952263,18.66121674,19.73992729,18.08954811,17.40354729,17.65707016,19.99842072,20.22708893,20.6536026,18.40670013,19.08275986,20.11673164,18.1969223,18.67752075
Spwn,11,Siuslaw,2120,23890138,Berkshire Cr,18.62618828,19.19035339,18.40813637,20.31369781,19.88439751,20.13442612,18.90973473,19.61696815,20.13416862,21.28387451,19.72611427,20.42591667,18.56873703,19.08453751,19.05600357,20.5442791,21.00428391,20.8198967,20.25304604,20.85150146,20.94171715,18.74186516,20.74185753,17.86996269,19.90553284,19.76976776,21.56554031,22.48913574,22.73232651,20.7998333,19.60495377,20.68770599,20.6782589,19.72270775
Spwn,11,Siuslaw,42026,,Wilson Cr,19.85746765,20.45898819,19.42150688,21.66777039,21.1700592,21.27440643,19.91654396,21.08454323,21.65602112,22.78188896,21.11230469,21.96696091,19.8692894,20.49847221,20.40366364,22.06147575,22.46744347,22.35173988,21.87507057,22.25700378,22.37601852,20.23236656,22.006567,19.38644028,20.8711853,20.93217659,22.85528755,23.6737957,23.84798813,21.75588799,20.89214134,21.99183464,21.83274269,21.0110836
Spwn,11,Siuslaw,2127,23890110,Thompson Cr,20.52797127,21.13523293,19.91444778,22.44992638,21.94909096,21.91778755,20.31511688,21.86770439,22.31845665,23.67071152,21.82388115,22.76294708,20.64065933,21.22914124,21.17279625,22.89441681,23.33890724,23.13857269,22.74416542,23.06344795,23.2011776,21.07888985,22.82555199,20.2587719,21.55468369,21.63606834,23.71453285,24.49082756,24.62855721,22.49249649,21.84015846,22.98707008,22.51503372,21.90201187
Spwn,11,Siuslaw,2130,23890112,Cleveland Cr,19.99782372,21.0978775,19.34937096,22.33109474,21.51473999,21.6073761,19.12356949,21.70001221,21.92581177,23.29798508,21.25999069,22.34846497,20.04993057,20.53627014,20.52469063,22.23845863,22.96796989,22.82901382,22.42373085,22.7247982,22.73637772,21.02840042,22.5511055,20.44942474,20.50732231,21.06313896,22.96796989,23.54115486,23.82948494,21.85980988,21.68611717,22.83943558,21.34614182,21.39072227
Spwn,11,Siuslaw,2140,23890096,Velvet Cr,20.4783783,21.83368683,19.92109489,23.09348106,21.97005844,22.09588242,19.47557068,22.54803848,22.79372215,23.88478661,21.72081375,23.07180595,20.41775703,20.96880913,20.91259575,22.69745064,23.50170708,23.57803917,23.13527489,23.31611061,23.27302551,21.68480682,23.11845016,20.95759201,20.31614494,21.36426163,23.1727047,23.57202911,23.84877777,22.09693146,21.93159294,22.93260002,20.86090851,21.46362305
Spwn,11,Siuslaw,2144,23890088,Elk Cr,19.5701046,20.29674149,18.83157158,21.52516174,20.93842697,20.92370415,19.19760132,21.01646614,21.46230888,22.68811607,20.88536835,21.7998867,19.65663338,20.26227951,20.16716003,21.87981987,22.28380966,22.20193863,21.82796288,22.1221714,22.16758347,20.23163414,21.78642654,19.61954308,19.95995903,20.33298874,22.16800308,22.85897636,22.97859764,21.03040504,20.71326828,21.80007172,20.90004539,20.77326393
Spwn,11,Siuslaw,2143,23890088,Elk Cr,19.5701046,20.29674149,18.83157158,21.52516174,20.93842697,20.92370415,19.19760132,21.01646614,21.46230888,22.68811607,20.88536835,21.7998867,19.65663338,20.26227951,20.16716003,21.87981987,22.28380966,22.20193863,21.82796288,22.1221714,22.16758347,20.23163414,21.78642654,19.61954308,19.95995903,20.33298874,22.16800308,22.85897636,22.97859764,21.03040504,20.71326828,21.80007172,20.90004539,20.77326393
Spwn,11,Siuslaw,2148,23889866,"Indian Cr, W Fk",22.27230835,23.13463974,21.45754242,24.54414177,23.84519958,23.85590935,21.78079224,23.95970535,24.46468544,25.83125877,23.77891731,24.83993149,22.37852478,23.06413078,22.96924019,24.89977264,25.37007141,25.30698967,24.85799026,25.1831665,25.23344231,23.06105042,24.81419945,22.38394165,22.67718887,23.15351868,25.2212944,25.98861504,26.12192726,23.93611526,23.63362694,24.85823631,23.72449875,23.63928986
Spwn,11,Siuslaw,2155,23889868,"Indian Cr, W Fk",21.34945297,22.20597839,20.33994293,23.49991035,22.72250748,22.7950058,20.93578911,22.99170876,23.39310265,24.76479149,22.82938194,23.72042465,21.28766251,22.01200676,21.86127281,23.81448174,24.30105972,24.21123123,23.85485649,24.18756485,24.20134354,22.09241676,23.78187561,21.37148094,21.45088768,21.94346428,23.96508598,24.71528244,24.87627602,22.69812202,22.43005371,23.62747574,22.5141964,22.53954124
Spwn,11,Siuslaw,2154,23889868,"Indian Cr, W Fk",21.34945297,22.20597839,20.33994293,23.49991035,22.72250748,22.7950058,20.93578911,22.99170876,23.39310265,24.76479149,22.82938194,23.72042465,21.28766251,22.01200676,21.86127281,23.81448174,24.30105972,24.21123123,23.85485649,24.18756485,24.20134354,22.09241676,23.78187561,21.37148094,21.45088768,21.94346428,23.96508598,24.71528244,24.87627602,22.69812202,22.43005371,23.62747574,22.5141964,22.53954124
Spwn,11,Siuslaw,2161,23889870,Rogers Cr,19.11380768,19.84752274,17.96622276,20.8408947,20.00156784,20.30119705,19.16564751,20.45597649,20.76355553,21.99645996,20.38710976,21.01976967,18.7384758,19.57164574,19.22344589,21.16028976,21.54082298,21.44280434,21.15403748,21.49363136,21.57944298,19.59374237,21.08955765,18.84802818,19.1084156,19.33952713,21.21930885,21.96092987,22.25433731,19.99362755,19.74557686,20.90626144,20.08443832,20.06621552
Spwn,11,Siuslaw,2159,23889870,Rogers Cr,19.11380768,19.84752274,17.96622276,20.8408947,20.00156784,20.30119705,19.16564751,20.45597649,20.76355553,21.99645996,20.38710976,21.01976967,18.7384758,19.57164574,19.22344589,21.16028976,21.54082298,21.44280434,21.15403748,21.49363136,21.57944298,19.59374237,21.08955765,18.84802818,19.1084156,19.33952713,21.21930885,21.96092987,22.25433731,19.99362755,19.74557686,20.90626144,20.08443832,20.06621552
Spwn,11,Siuslaw,2163,23890052,"Indian Cr, W Fk",20.03193665,20.90236473,19.01039124,22.1052475,21.27713203,21.41615868,19.5725441,21.64585495,21.97830963,23.25372887,21.45242691,22.25636292,19.90499878,20.61222076,20.46110535,22.31681061,22.80642509,22.7520237,22.41956902,22.72784615,22.72179985,20.77542686,22.34098816,20.09238243,19.92917633,20.48528481,22.37121201,23.05425644,23.21746063,21.17920876,21.02446556,22.14151573,20.92279434,21.08612061
Spwn,11,Siuslaw,2166,23890044,"Indian Cr, W Fk",19.5492382,20.39869308,18.55231094,21.57258987,20.76442909,20.90010643,19.10091591,21.12426758,21.4487114,22.69339752,20.9355011,21.72006607,19.42535973,20.11554146,19.96806717,21.77905464,22.25687408,22.20378304,21.87933731,22.18018723,22.1742878,20.27481461,21.80265045,19.60822868,19.44895554,19.99166298,21.83214569,22.49873161,22.65800476,20.66886711,20.51785278,21.60798454,20.4186306,20.578022
Spwn,11,Siuslaw,2167,23890034,Maria Cr,18.85584641,19.67405891,17.40032578,20.57803345,19.56194305,19.94389915,18.89068794,20.27478218,20.39920044,21.7706604,20.10991859,20.66697884,18.3192997,19.20543098,18.7776413,20.85656738,21.27266121,21.10966682,20.93904305,21.32549286,21.34611893,19.44807816,20.89678001,18.62247849,18.5710125,18.82029533,20.88873672,21.56851196,21.89465141,19.48033905,19.58585739,20.91387558,19.68647003,19.94159126
Spwn,11,Siuslaw,2172,23890032,"Indian Cr, W Fk",17.75040054,18.63454437,16.42576027,19.48297119,18.4814949,18.8467083,17.64901924,19.21695709,19.2963028,20.56267929,18.93449974,19.53226852,17.26982117,18.07056046,17.70660973,19.63820648,20.09886742,19.97382927,19.80046082,20.1596508,20.13149643,18.42873383,19.75526428,17.65325356,17.35901833,17.73846817,19.66802406,20.2598362,20.55006599,18.38557243,18.52662849,19.76390457,18.39969444,18.76081848
Spwn,11,Siuslaw,40484,23890032,"Indian Cr, W Fk",17.75040054,18.63454437,16.42576027,19.48297119,18.4814949,18.8467083,17.64901924,19.21695709,19.2963028,20.56267929,18.93449974,19.53226852,17.26982117,18.07056046,17.70660973,19.63820648,20.09886742,19.97382927,19.80046082,20.1596508,20.13149643,18.42873383,19.75526428,17.65325356,17.35901833,17.73846817,19.66802406,20.2598362,20.55006599,18.38557243,18.52662849,19.76390457,18.39969444,18.76081848
Spwn,11,Siuslaw,2171,23890032,"Indian Cr, W Fk",17.75040054,18.63454437,16.42576027,19.48297119,18.4814949,18.8467083,17.64901924,19.21695709,19.2963028,20.56267929,18.93449974,19.53226852,17.26982117,18.07056046,17.70660973,19.63820648,20.09886742,19.97382927,19.80046082,20.1596508,20.13149643,18.42873383,19.75526428,17.65325356,17.35901833,17.73846817,19.66802406,20.2598362,20.55006599,18.38557243,18.52662849,19.76390457,18.39969444,18.76081848
Spwn,11,Siuslaw,40979,23890066,Smoot Cr,18.80904961,19.92083549,18.16453743,21.06484795,20.06048012,20.25383377,18.00340843,20.60831642,20.8661232,21.86511803,20.04973793,21.08095932,18.68014717,19.29243469,19.20112991,20.85538101,21.45692635,21.58045769,21.15615273,21.36024857,21.333395,19.72211075,21.08095932,19.08296776,18.51902008,19.45356369,20.98428345,21.46766853,21.63309288,20.20119858,19.96165466,20.89082909,19.18383408,19.63123512
Spwn,11,Siuslaw,2177,23890064,Gibson Cr,17.16019058,18.17451286,16.57217598,19.21823692,18.30191612,18.47831917,16.42517281,18.80172729,19.03693199,19.94835281,18.29211617,19.23293686,17.04258728,17.6012001,17.51789856,19.02713203,19.5759449,19.68864822,19.30153847,19.48774338,19.46324158,17.99320984,19.23293686,17.41009521,16.89558411,17.74820328,19.14473534,19.58574486,19.73666954,18.43029976,18.21175385,19.05947304,17.50211906,17.9102993
Spwn,11,Siuslaw,2176,23890064,Gibson Cr,17.16019058,18.17451286,16.57217598,19.21823692,18.30191612,18.47831917,16.42517281,18.80172729,19.03693199,19.94835281,18.29211617,19.23293686,17.04258728,17.6012001,17.51789856,19.02713203,19.5759449,19.68864822,19.30153847,19.48774338,19.46324158,17.99320984,19.23293686,17.41009521,16.89558411,17.74820328,19.14473534,19.58574486,19.73666954,18.43029976,18.21175385,19.05947304,17.50211906,17.9102993
Spwn,11,Siuslaw,2178,23889856,Indian Cr,22.51898575,23.85006332,21.74734688,25.21972084,24.01725197,24.24874306,21.55443764,24.67314339,24.98180008,26.17783928,24.00439072,25.23901176,22.36465836,23.09771538,22.98839951,24.96893883,25.6891346,25.83703232,25.32903671,25.57338905,25.54123688,23.61214066,25.23901176,22.84693336,22.17174911,23.29062462,25.12326622,25.70199585,25.90004921,24.18572617,23.89893341,25.01137924,22.96769333,23.50333977
Spwn,11,Siuslaw,2179,23889856,Indian Cr,22.51898575,23.85006332,21.74734688,25.21972084,24.01725197,24.24874306,21.55443764,24.67314339,24.98180008,26.17783928,24.00439072,25.23901176,22.36465836,23.09771538,22.98839951,24.96893883,25.6891346,25.83703232,25.32903671,25.57338905,25.54123688,23.61214066,25.23901176,22.84693336,22.17174911,23.29062462,25.12326622,25.70199585,25.90004921,24.18572617,23.89893341,25.01137924,22.96769333,23.50333977
Spwn,11,Siuslaw,2182,23890048,Taylor Cr,18.81368256,19.9257412,18.16901016,21.07003403,20.06542015,20.25882149,18.00784111,20.61339188,20.87125969,21.87050247,20.05467606,21.08615112,18.6847477,19.2971859,19.20585823,20.86051559,21.4622097,21.58577156,21.1613636,21.36550903,21.33864784,19.72696686,21.08615112,19.08766747,18.52357864,19.45835495,20.98945045,21.4729538,21.6384201,20.20617294,19.9665699,20.89597321,19.18855858,19.63606834
Spwn,11,Siuslaw,2181,23890048,Taylor Cr,18.81368256,19.9257412,18.16901016,21.07003403,20.06542015,20.25882149,18.00784111,20.61339188,20.87125969,21.87050247,20.05467606,21.08615112,18.6847477,19.2971859,19.20585823,20.86051559,21.4622097,21.58577156,21.1613636,21.36550903,21.33864784,19.72696686,21.08615112,19.08766747,18.52357864,19.45835495,20.98945045,21.4729538,21.6384201,20.20617294,19.9665699,20.89597321,19.18855858,19.63606834
Spwn,11,Siuslaw,2184,23889858,Indian Cr,21.6852932,22.96709061,20.94222069,24.28604126,23.1280899,23.35101128,20.75645447,23.75969887,24.05692863,25.20868874,23.11570549,24.30461884,21.53667831,22.24259567,22.13732719,24.04454422,24.73807716,24.88049889,24.39130974,24.62661552,24.59565544,22.73797607,24.30461884,22.00109863,21.35091019,22.4283638,24.1931572,24.75046158,24.94118309,23.29032707,23.01415253,24.08541298,22.11738777,22.63320351
Spwn,11,Siuslaw,2183,23889858,Indian Cr,21.6852932,22.96709061,20.94222069,24.28604126,23.1280899,23.35101128,20.75645447,23.75969887,24.05692863,25.20868874,23.11570549,24.30461884,21.53667831,22.24259567,22.13732719,24.04454422,24.73807716,24.88049889,24.39130974,24.62661552,24.59565544,22.73797607,24.30461884,22.00109863,21.35091019,22.4283638,24.1931572,24.75046158,24.94118309,23.29032707,23.01415253,24.08541298,22.11738777,22.63320351
Spwn,11,Siuslaw,2187,23889860,Herman Cr,18.82922745,20.04817772,18.11470985,21.08074951,20.00822639,20.20874977,18.08806419,20.69967842,20.88448524,21.89050102,19.99422646,21.12265587,18.58725357,19.21795654,19.10378647,20.80615425,21.48718834,21.60154152,21.21743584,21.4062252,21.35031891,19.78758049,21.07762527,18.98839188,18.31293106,19.36683083,20.9258976,21.34357643,21.53600693,20.21123886,19.88200569,20.84238052,19.01437378,19.51597214
Spwn,11,Siuslaw,9054,23889860,Herman Cr,18.82922745,20.04817772,18.11470985,21.08074951,20.00822639,20.20874977,18.08806419,20.69967842,20.88448524,21.89050102,19.99422646,21.12265587,18.58725357,19.21795654,19.10378647,20.80615425,21.48718834,21.60154152,21.21743584,21.4062252,21.35031891,19.78758049,21.07762527,18.98839188,18.31293106,19.36683083,20.9258976,21.34357643,21.53600693,20.21123886,19.88200569,20.84238052,19.01437378,19.51597214
Spwn,11,Siuslaw,2186,23889860,Herman Cr,18.82922745,20.04817772,18.11470985,21.08074951,20.00822639,20.20874977,18.08806419,20.69967842,20.88448524,21.89050102,19.99422646,21.12265587,18.58725357,19.21795654,19.10378647,20.80615425,21.48718834,21.60154152,21.21743584,21.4062252,21.35031891,19.78758049,21.07762527,18.98839188,18.31293106,19.36683083,20.9258976,21.34357643,21.53600693,20.21123886,19.88200569,20.84238052,19.01437378,19.51597214
Spwn,11,Siuslaw,2192,23889978,"Indian Cr, N Fk",20.0349617,21.33886147,19.20059776,22.39313507,21.24736977,21.49297333,19.33923149,22.03093338,22.20249176,23.29236031,21.27575111,22.45325089,19.73352814,20.43124199,20.27717018,22.13041306,22.85729027,22.96007347,22.57480431,22.79382515,22.72339058,21.05479622,22.41682053,20.18032646,19.44429779,20.52534294,22.23898125,22.70022964,22.91949081,21.42134094,21.09469032,22.15098381,20.2504673,20.7735424
Spwn,11,Siuslaw,2193,23889978,"Indian Cr, N Fk",20.0349617,21.33886147,19.20059776,22.39313507,21.24736977,21.49297333,19.33923149,22.03093338,22.20249176,23.29236031,21.27575111,22.45325089,19.73352814,20.43124199,20.27717018,22.13041306,22.85729027,22.96007347,22.57480431,22.79382515,22.72339058,21.05479622,22.41682053,20.18032646,19.44429779,20.52534294,22.23898125,22.70022964,22.91949081,21.42134094,21.09469032,22.15098381,20.2504673,20.7735424
Spwn,11,Siuslaw,2194,23889980,"Indian Cr, N Fk",18.93748093,20.00512695,17.65576363,20.88947868,19.79169273,20.20446968,18.75395393,20.64619255,20.72060204,21.96902084,20.18414688,20.94585037,18.44675827,19.27663994,18.91783524,20.93169594,21.48993301,21.42707253,21.19796562,21.55115509,21.49238777,19.76300812,21.11875916,18.94148827,18.43219566,18.98771477,20.96406364,21.56171036,21.8601265,19.7080555,19.76945877,21.02300453,19.49335861,19.9238205
Spwn,11,Siuslaw,2195,23889980,"Indian Cr, N Fk, Trib D",18.93748093,20.00512695,17.65576363,20.88947868,19.79169273,20.20446968,18.75395393,20.64619255,20.72060204,21.96902084,20.18414688,20.94585037,18.44675827,19.27663994,18.91783524,20.93169594,21.48993301,21.42707253,21.19796562,21.55115509,21.49238777,19.76300812,21.11875916,18.94148827,18.43219566,18.98771477,20.96406364,21.56171036,21.8601265,19.7080555,19.76945877,21.02300453,19.49335861,19.9238205
Spwn,11,Siuslaw,35857,23889864,Indian Cr,19.16243172,20.20712852,17.91535759,21.14021301,20.07695961,20.45209694,18.93753242,20.86548424,20.97717667,22.23256111,20.43833923,21.21047592,18.72263145,19.53748131,19.20769501,21.20532608,21.75655365,21.69562531,21.45023537,21.79781723,21.74605179,19.98043442,21.37042809,19.17600822,18.71214104,19.27171898,21.24098778,21.85260963,22.13247108,19.99121666,20.02053452,21.25800514,19.76670265,20.16083145
Spwn,11,Siuslaw,2206,23889932,Green Cr,20.78194618,22.15724754,20.21594238,23.43556595,22.29613113,22.42379189,19.76382065,22.8819046,23.13095474,24.23867226,22.04264832,23.4135952,20.7205925,21.27972412,21.22292519,23.0340519,23.85022163,23.9272728,23.47778511,23.66132736,23.61798859,22.00629997,23.46136856,21.26877975,20.61881638,21.68171883,23.51733017,23.9226799,24.2037468,22.42543793,22.25853729,23.2747612,21.17230606,21.78360748
Spwn,11,Siuslaw,2207,23889932,Green Cr,20.78194618,22.15724754,20.21594238,23.43556595,22.29613113,22.42379189,19.76382065,22.8819046,23.13095474,24.23867226,22.04264832,23.4135952,20.7205925,21.27972412,21.22292519,23.0340519,23.85022163,23.9272728,23.47778511,23.66132736,23.61798859,22.00629997,23.46136856,21.26877975,20.61881638,21.68171883,23.51733017,23.9226799,24.2037468,22.42543793,22.25853729,23.2747612,21.17230606,21.78360748
Spwn,11,Siuslaw,40254,23889932,Green Cr,20.78194618,22.15724754,20.21594238,23.43556595,22.29613113,22.42379189,19.76382065,22.8819046,23.13095474,24.23867226,22.04264832,23.4135952,20.7205925,21.27972412,21.22292519,23.0340519,23.85022163,23.9272728,23.47778511,23.66132736,23.61798859,22.00629997,23.46136856,21.26877975,20.61881638,21.68171883,23.51733017,23.9226799,24.2037468,22.42543793,22.25853729,23.2747612,21.17230606,21.78360748
Spwn,11,Siuslaw,39745,23889932,Green Cr,20.78194618,22.15724754,20.21594238,23.43556595,22.29613113,22.42379189,19.76382065,22.8819046,23.13095474,24.23867226,22.04264832,23.4135952,20.7205925,21.27972412,21.22292519,23.0340519,23.85022163,23.9272728,23.47778511,23.66132736,23.61798859,22.00629997,23.46136856,21.26877975,20.61881638,21.68171883,23.51733017,23.9226799,24.2037468,22.42543793,22.25853729,23.2747612,21.17230606,21.78360748
Spwn,11,Siuslaw,42550,,Green Cr,20.78194618,22.15724754,20.21594238,23.43556595,22.29613113,22.42379189,19.76382065,22.8819046,23.13095474,24.23867226,22.04264832,23.4135952,20.7205925,21.27972412,21.22292519,23.0340519,23.85022163,23.9272728,23.47778511,23.66132736,23.61798859,22.00629997,23.46136856,21.26877975,20.61881638,21.68171883,23.51733017,23.9226799,24.2037468,22.42543793,22.25853729,23.2747612,21.17230606,21.78360748
Spwn,11,Siuslaw,2208,23889810,Deadwood Cr,24.68786812,26.37591934,23.92598152,27.96274757,26.55566788,26.66342545,23.19234848,27.26502037,27.40834045,28.83210564,26.15846062,27.87257576,24.60258484,25.28325462,25.18728447,27.40677452,28.41228104,28.41703224,27.86365891,28.15067482,28.10540581,26.34587479,27.95889854,25.24898529,24.32468987,25.7180748,28.06005287,28.39290047,28.69241714,26.48753357,26.5898838,27.81651497,25.00796127,25.86312485
Spwn,11,Siuslaw,2215,23889924,Failor Cr,21.11702156,22.55535126,20.437006,23.81777191,22.5350666,22.6754837,20.06837273,23.30199623,23.44555283,24.56326103,22.35074425,23.76647758,20.91721535,21.52998352,21.42646217,23.33355141,24.17018127,24.26378441,23.83153534,24.01995277,23.96195984,22.38873863,23.74334908,21.39972687,20.59049034,21.8617897,23.73863029,24.02474403,24.27342224,22.63605309,22.44397354,23.48343277,21.16416931,21.86327934
Spwn,11,Siuslaw,2220,23889836,"Deadwood Cr, W Fk",22.46005821,23.97105789,21.83969116,25.41872025,24.0255394,24.1748848,21.23479652,24.85865211,25.03993797,26.14402199,23.78340912,25.41536331,22.29168892,23.02002907,22.87372208,24.91281509,25.7114315,25.8734684,25.36136055,25.55856895,25.53631592,23.91078949,25.2821331,22.71526527,21.89123154,23.36057091,25.33002853,25.59108734,25.69576645,24.02589798,23.80639267,24.81796646,22.34523582,23.12682533
Spwn,11,Siuslaw,2218,23889836,"Deadwood Cr, W Fk",22.46005821,23.97105789,21.83969116,25.41872025,24.0255394,24.1748848,21.23479652,24.85865211,25.03993797,26.14402199,23.78340912,25.41536331,22.29168892,23.02002907,22.87372208,24.91281509,25.7114315,25.8734684,25.36136055,25.55856895,25.53631592,23.91078949,25.2821331,22.71526527,21.89123154,23.36057091,25.33002853,25.59108734,25.69576645,24.02589798,23.80639267,24.81796646,22.34523582,23.12682533
Spwn,11,Siuslaw,2226,23889842,Misery Cr,19.8794384,21.25989342,19.20356941,22.40543556,21.14942551,21.30834007,18.95856285,21.95112038,22.06428146,23.10518074,21.03841019,22.37110329,19.62646294,20.22951317,20.12431145,21.94807434,22.73108482,22.84078407,22.4304924,22.61355972,22.55445099,21.06574631,22.2961483,20.0133667,19.23900986,20.51522446,22.25967216,22.48156929,22.67955399,21.29413986,21.03059196,22.03595734,19.80004311,20.46589851
