"","UTM_E_km","UTM_N_km","pred"
"583620",484.189,5097.943,41.5554956596867
"583621",428.189,5096.943,28.9795802195834
"583622",429.189,5096.943,31.1952910907578
"583623",430.189,5096.943,33.8776206520191
"583624",431.189,5096.943,37.6497803765009
"583625",458.189,5096.943,262.02030395609
"583626",459.189,5096.943,359.146046601238
"583627",460.189,5096.943,375.998157648094
"583628",461.189,5096.943,385.748859990442
"583629",462.189,5096.943,395.752425795641
"583630",463.189,5096.943,406.01541253295
"583631",464.189,5096.943,416.544547725468
"583632",465.189,5096.943,427.34673336011
"583633",466.189,5096.943,438.429050411964
"583634",467.189,5096.943,449.798763485947
"583635",468.189,5096.943,461.46332557886
"583636",469.189,5096.943,473.430382964924
"583637",470.189,5096.943,485.707780208011
"583638",471.189,5096.943,484.835948991624
"583639",472.189,5096.943,408.872019638588
"583640",473.189,5096.943,361.612400068168
"583641",474.189,5096.943,319.815300637703
"583642",475.189,5096.943,282.849333990493
"583643",476.189,5096.943,125.076716050019
"583644",477.189,5096.943,110.619678801869
"583645",478.189,5096.943,97.8336634081049
"583646",479.189,5096.943,86.5255242061745
"583647",480.189,5096.943,76.5244403444579
"583648",481.189,5096.943,67.6793353609593
"583649",482.189,5096.943,59.8565950209257
"583650",483.189,5096.943,52.9380489390243
"583651",484.189,5096.943,46.8191854964488
"583652",428.189,5095.943,28.5606793738331
"583653",429.189,5095.943,30.7443620668614
"583654",430.189,5095.943,33.4469616854259
"583655",431.189,5095.943,37.1711689747158
"583656",457.189,5095.943,238.075177630889
"583657",458.189,5095.943,250.592740251041
"583658",459.189,5095.943,263.768453693587
"583659",460.189,5095.943,358.571601862735
"583660",461.189,5095.943,367.870384016487
"583661",462.189,5095.943,377.410310056409
"583662",463.189,5095.943,387.197633529779
"583663",464.189,5095.943,397.238770156155
"583664",465.189,5095.943,407.540302032962
"583665",466.189,5095.943,418.108981950146
"583666",467.189,5095.943,428.951737816714
"583667",468.189,5095.943,440.075677202071
"583668",469.189,5095.943,451.488091995125
"583669",470.189,5095.943,460.102294204134
"583670",471.189,5095.943,461.144992035151
"583671",472.189,5095.943,453.71311231262
"583672",473.189,5095.943,407.416582760963
"583673",474.189,5095.943,360.32519038595
"583674",475.189,5095.943,318.67687354996
"583675",476.189,5095.943,140.919747847297
"583676",477.189,5095.943,124.631488065888
"583677",478.189,5095.943,110.225912654551
"583678",479.189,5095.943,97.4854108626675
"583679",480.189,5095.943,86.2175245565609
"583680",481.189,5095.943,76.2520409452146
"583681",482.189,5095.943,67.4384213443324
"583682",483.189,5095.943,59.6435271376318
"583683",484.189,5095.943,52.7496085837183
"583684",485.189,5095.943,46.6525260874432
"583685",428.189,5094.943,28.1478337544609
"583686",429.189,5094.943,30.2999512377785
"583687",430.189,5094.943,33.0217773401885
"583688",431.189,5094.943,36.6986417750596
"583689",432.189,5094.943,40.7849127640707
"583690",458.189,5094.943,239.663570030242
"583691",459.189,5094.943,252.264647452407
"583692",460.189,5094.943,341.952722499088
"583693",461.189,5094.943,350.820529812561
"583694",462.189,5094.943,359.918304608011
"583695",463.189,5094.943,369.252010596751
"583696",464.189,5094.943,378.827766146095
"583697",465.189,5094.943,385.671445293012
"583698",466.189,5094.943,386.545465667519
"583699",467.189,5094.943,387.421466773617
"583700",468.189,5094.943,388.299453100099
"583701",469.189,5094.943,389.179429145933
"583702",470.189,5094.943,390.06139942028
"583703",471.189,5094.943,390.945368442522
"583704",472.189,5094.943,390.369705050267
"583705",473.189,5094.943,379.063338797079
"583706",474.189,5094.943,368.084441392516
"583707",475.189,5094.943,178.709863973889
"583708",476.189,5094.943,158.76956127793
"583709",477.189,5094.943,140.418124385794
"583710",478.189,5094.943,124.187844932751
"583711",479.189,5094.943,109.833548172655
"583712",480.189,5094.943,97.1383979706497
"583713",481.189,5094.943,85.9106212745803
"583714",482.189,5094.943,75.9806111895568
"583715",483.189,5094.943,67.1983648946881
"583716",484.189,5094.943,59.431217699132
"583717",485.189,5094.943,52.561839008092
"583718",486.189,5094.943,46.4864599258065
"583719",487.189,5094.943,41.1133057216839
"583720",428.189,5093.943,28.241695330724
"583721",429.189,5093.943,29.861964382775
"583722",430.189,5093.943,32.6019980218452
"583723",431.189,5093.943,36.23212143396
"583724",454.189,5093.943,251.739691574006
"583725",455.189,5093.943,250.641891278868
"583726",456.189,5093.943,249.548878331648
"583727",457.189,5093.943,248.460631855413
"583728",458.189,5093.943,247.377131064276
"583729",459.189,5093.943,246.298355262993
"583730",460.189,5093.943,248.255452617057
"583731",461.189,5093.943,324.013921020159
"583732",462.189,5093.943,324.74821123545
"583733",463.189,5093.943,325.484165521588
"583734",464.189,5093.943,326.221787649743
"583735",465.189,5093.943,326.961081399628
"583736",466.189,5093.943,327.702050559523
"583737",467.189,5093.943,328.444698926294
"583738",468.189,5093.943,329.18903030541
"583739",469.189,5093.943,329.935048510966
"583740",470.189,5093.943,330.682757365698
"583741",471.189,5093.943,331.432160701007
"583742",472.189,5093.943,332.183262356976
"583743",473.189,5093.943,326.141871914045
"583744",474.189,5093.943,158.346191828834
"583745",475.189,5093.943,153.759975182273
"583746",476.189,5093.943,149.306590168013
"583747",477.189,5093.943,144.982189553378
"583748",478.189,5093.943,139.91828652284
"583749",479.189,5093.943,123.745781009111
"583750",480.189,5093.943,109.442580366758
"583751",481.189,5093.943,96.7926203193328
"583752",482.189,5093.943,85.6048104575594
"583753",483.189,5093.943,75.7101476259031
"583754",484.189,5093.943,66.9591629593973
"583755",485.189,5093.943,59.2196640056366
"583756",486.189,5093.943,52.3747378244117
"583757",428.189,5092.943,29.3977424832337
"583758",429.189,5092.943,29.4735658999397
"583759",430.189,5092.943,32.1875550206326
"583760",431.189,5092.943,37.3462981822454
"583761",453.189,5092.943,274.393234631996
"583762",454.189,5092.943,273.196645520127
"583763",455.189,5092.943,272.005274559881
"583764",456.189,5092.943,270.819098995655
"583765",457.189,5092.943,269.638096171081
"583766",458.189,5092.943,268.46224352859
"583767",459.189,5092.943,260.485424323601
"583768",460.189,5092.943,243.979007142047
"583769",461.189,5092.943,222.43859124941
"583770",462.189,5092.943,275.312128040664
"583771",463.189,5092.943,275.936048769547
"583772",464.189,5092.943,276.561383446587
"583773",465.189,5092.943,277.188135276116
"583774",466.189,5092.943,277.816307469727
"583775",467.189,5092.943,278.445903246295
"583776",468.189,5092.943,279.076925831984
"583777",469.189,5092.943,279.709378460275
"583778",470.189,5092.943,280.343264371973
"583779",471.189,5092.943,280.978586815227
"583780",472.189,5092.943,281.615349045551
"583781",473.189,5092.943,253.297021613982
"583782",474.189,5092.943,136.239298628565
"583783",475.189,5092.943,132.293368940775
"583784",476.189,5092.943,128.461726108962
"583785",477.189,5092.943,124.741060017013
"583786",478.189,5092.943,121.128156420455
"583787",479.189,5092.943,117.619894169708
"583788",480.189,5092.943,114.213242513754
"583789",481.189,5092.943,109.053004265197
