"","yr","UTM_E_km","UTM_N_km","est"
"601",2003,486.724,5090.169,3.13399776013195
"602",2001,488.803,5090.242,3.37187320487283
"603",1999,487.415,5088.246,1.46634802587779
"604",2005,487.821,5088.177,2.5430821156823
"605",2017,489.337,5088.409,1.86972688168214
"606",2004,490.093,5088.043,3.0885516674284
"607",2001,490.916,5087.219,2.85414303321743
"608",1998,492.401,5088.159,1.24862323808785
"609",1999,492.401,5088.159,1.42244444919796
"610",2000,492.111,5088.301,2.49616263229884
"611",2001,492.401,5088.159,3.62698499478289
"612",2002,492.401,5088.159,3.85857315675329
"613",2003,492.111,5088.301,3.71271114086631
"614",2004,492.401,5088.159,3.61908826495528
"615",2006,492.111,5088.301,3.16016760213559
"616",2018,492.111,5088.301,2.12061427683156
"617",1999,492.401,5088.159,1.46261790385634
"618",2000,492.401,5088.159,2.53017752696925
"619",2005,492.401,5088.159,2.81427308972929
"620",2006,492.401,5088.159,3.20303553619409
"621",2008,493.185,5087.612,3.77268351429993
"622",2019,493.834,5086.981,3.2909411380002
"623",1999,494.189,5086.564,1.50093760072959
"624",2002,494.189,5086.564,3.85636879983372
"625",2005,494.189,5086.564,2.81734825668152
"626",2008,494.189,5086.564,3.74277002426048
"627",2011,494.189,5086.564,3.36369437099067
"628",2017,494.189,5086.564,1.90987361711936
"629",2020,494.189,5086.564,3.04972965230744
"630",2005,495.742,5085.81,2.79986350650516
"631",2000,495.005,5084.229,2.57015165003718
"632",2003,495.005,5084.229,3.58737956359622
"633",1998,486.162,5087.466,0.898305649084869
"634",2001,486.162,5087.466,3.42284507263967
"635",2004,486.162,5087.466,3.18624419922391
"636",1998,485.772,5084.695,0.903226706255001
"637",1999,485.772,5084.695,1.45430822350962
"638",2000,485.772,5084.695,2.63422815269905
"639",2001,485.772,5084.695,3.50584135541687
"640",2002,485.772,5084.695,3.87303245147925
"641",2003,485.772,5084.695,3.64089156175041
"642",2004,485.772,5084.695,3.46450057068232
"643",2005,485.772,5084.695,2.59987937434429
"644",2006,485.772,5084.695,3.18787843829704
"645",2010,485.772,5084.695,3.53037157751098
"646",2017,485.772,5084.695,2.00432964437232
"647",2018,485.772,5084.695,1.93217540560016
"648",2019,485.772,5084.695,2.90763644685539
"649",2020,485.772,5084.695,2.80300025946547
"650",2007,488.988,5086.097,3.06085027265611
"651",2001,491.719,5080.633,3.04323803497818
"652",2013,491.494,5080.412,2.09907031637371
"653",2004,492.017,5080.749,3.56043172005493
"654",1999,490.562,5079.658,1.16814695684589
"655",2003,491.068,5078.799,3.4179674122628
"656",1999,491.779,5078.672,1.25316805644469
"657",1998,493.915,5079.636,0.766188754887026
"658",2007,493.915,5079.636,3.22012149585665
"659",2011,491.189,5078.393,2.61837218038513
"660",2003,491.677,5075.36,2.76629858102253
"661",2001,492.164,5072.556,2.77902899908094
"662",2004,492.957,5076.452,4.16681957029617
"663",2016,492.769,5076.699,3.11891876233112
"664",1998,494.017,5076.078,0.932187906423325
"665",1998,493.087,5075.947,0.950453770569092
"666",1999,493.087,5075.947,1.30923854671839
"667",2000,493.087,5075.947,2.91039052756108
"668",2001,493.087,5075.947,3.38826153474612
"669",2002,493.087,5075.947,3.56045180075306
"670",2003,493.087,5075.947,3.48629517959055
"671",2004,493.087,5075.947,4.32621667454213
"672",2006,493.087,5075.947,3.26294313422003
"673",2008,493.087,5075.947,3.16802326701918
"674",2009,493.087,5075.947,2.88147173577648
"675",2010,493.087,5075.947,3.91384625885734
"676",2011,493.087,5075.947,2.64293608745807
"677",2012,493.087,5075.947,1.68201737355595
"678",2013,493.087,5075.947,2.05474300071398
"679",2015,493.087,5075.947,2.17896191971982
"680",2016,493.087,5075.947,3.39917783362341
"681",2017,493.087,5075.947,2.02742560466833
"682",2018,493.087,5075.947,2.23454514437866
"683",2019,493.087,5075.947,3.33505924738334
"684",2020,493.087,5075.947,3.35592920054495
"685",2017,492.988,5074.892,2.07490830581138
"686",2011,493.086,5073.852,2.41242836695024
"687",2002,476.134,5080.989,3.5755764469147
"688",1998,475.769,5080.04,0.52755606940376
"689",1999,475.769,5080.04,1.2269333715442
"690",2000,475.769,5080.04,2.88326870351853
"691",2001,475.769,5080.04,3.54377769492605
"692",2002,475.769,5080.04,3.6265152158312
"693",2003,475.769,5080.04,3.84681716191849
"694",2004,475.769,5080.04,3.32439730328595
"695",2006,475.769,5080.04,3.0827036636108
"696",2013,475.691,5079.263,1.75836198486006
"697",1998,471.938,5080.773,0.780949715146487
"698",2001,473.934,5080.209,3.81574102484235
"699",2002,472.474,5077.229,3.76491334323188
"700",2011,472.474,5077.229,3.57059608593795
"701",2002,471.63,5077.077,3.81771310480609
"702",2003,471.168,5077.444,4.34895822311937
"703",1999,470.156,5077.204,1.53375558307021
"704",2000,470.997,5077.505,3.32165780760479
"705",2002,470.156,5077.204,3.80643514648138
"706",2005,470.156,5077.204,2.73721368995185
"707",1998,470.398,5076.249,0.970942805632804
"708",2001,470.398,5076.249,4.03115027657765
"709",2004,470.398,5076.249,3.89119345046699
"710",2017,470.202,5076.818,1.98809199958709
"711",1999,466.906,5076.649,1.77391528767482
"712",2001,467.351,5078.192,3.81664952642346
"713",2005,466.795,5076.045,3.11475305308925
"714",2002,467.726,5074.693,3.9258333109023
"715",2000,468.157,5074.045,3.57496859833396
"716",2009,468.157,5074.045,3.47351908003553
"717",1999,466.25,5074.185,1.96897127904714
"718",2002,466.25,5074.185,3.89852670523783
"719",2005,466.25,5074.185,3.32283202890642
"720",2003,465.63,5074.598,4.4986019902918
"721",2000,464.933,5075.114,3.23360310360884
"722",2003,464.933,5075.114,4.37503220678988
"723",2006,464.933,5075.114,3.23372730364291
"724",2010,464.7,5075.284,3.79139377988465
"725",2000,464.652,5075.359,3.25499316506255
"726",2009,464.577,5076.677,3.62467043040527
"727",2001,464.162,5073.114,3.94742691408945
"728",2004,464.162,5073.114,4.10094352656904
"729",2007,464.162,5073.114,3.76459650019486
"730",2010,464.162,5073.114,3.91646411122949
"731",2013,464.162,5073.114,2.29614216171142
"732",2016,464.162,5073.114,2.73242271292776
"733",2019,464.162,5073.114,3.47848885077447
"734",2002,463.696,5073.079,4.04897938222433
"735",2003,464.161,5071.823,4.91225213375996
"736",2005,463.689,5072.63,3.5616734929364
"737",2004,464.498,5070.733,4.35473704679789
"738",2001,464.364,5071.226,4.45546575894005
"739",2000,466.225,5069.852,3.90037257601107
"740",2003,466.225,5069.852,5.01704195245462
"741",2006,466.225,5069.852,3.7317079915514
"742",1998,466.177,5068.762,1.26971398179191
"743",1999,466.177,5068.762,2.15599170936936
"744",2000,466.177,5068.762,3.73078150512695
"745",2001,466.177,5068.762,3.72874977840187
"746",2002,466.177,5068.762,3.61981096464524
"747",2003,466.177,5068.762,4.78575139890655
"748",2004,466.177,5068.762,4.18010407225888
"749",2005,466.177,5068.762,3.19994284664724
"750",2006,466.177,5068.762,3.57199757953386
"751",2007,466.177,5068.762,3.72992069605103
"752",2009,466.177,5068.762,3.48595720417212
"753",2010,466.177,5068.762,3.60905446300456
"754",2011,466.177,5068.762,3.11295011309673
"755",2012,466.177,5068.762,1.22813845161963
"756",2013,466.177,5068.762,2.2287572363902
"757",2015,466.177,5068.762,1.85568738299943
"758",2016,466.177,5068.762,2.90873301387031
"759",2017,466.177,5068.762,2.26614133485004
"760",2018,466.177,5068.762,2.04926948332844
"761",2019,466.177,5068.762,3.46802339628456
"762",2020,466.177,5068.762,2.6421479404799
"763",2005,463.236,5072.392,3.69747979804042
"764",2012,462.031,5072.84,1.34447056626792
"765",2007,488.281,5076.546,3.32011458811551
"766",2010,488.281,5076.546,3.73167771327277
"767",2013,488.281,5076.546,1.83592001264852
"768",2019,488.281,5076.546,3.07492597997303
"769",2002,486.138,5076.701,3.33934038352999
"770",2011,486.138,5076.701,2.53174597758137
"771",1999,485.788,5074.267,1.24159454047193
"772",2002,485.788,5074.267,3.37814075208025
"773",2011,485.788,5074.267,2.71794441329548
"774",2009,486.493,5073.9,3.01263822316093
"775",2000,486.493,5073.9,3.25898367426428
"776",2002,488.77,5072.986,3.44346654432593
"777",1998,489.472,5073.477,0.410263574192528
"778",1998,485.625,5073.012,0.857370315856976
"779",1999,485.625,5073.012,1.45732911731052
"780",2000,485.625,5073.012,3.32827678129414
"781",2001,485.625,5073.012,3.3420898723817
"782",2002,485.625,5073.012,3.42950380903469
"783",2003,485.625,5073.012,3.81702219241098
"784",2006,485.625,5073.012,3.32781716316193
"785",1998,485.957,5072.678,0.483196726274615
"786",2000,486.77,5072.231,3.00549378106513
"787",2003,486.77,5072.231,3.36057230548921
"788",2006,486.77,5072.231,2.94378148481207
"789",2009,486.77,5072.231,2.57332891238238
"790",2012,486.77,5072.231,1.10189287630654
"791",2015,486.77,5072.231,1.68226675159818
"792",2018,486.77,5072.231,1.76880990707857
"793",1999,484.89,5071.639,1.55140838365715
"794",2002,485.16,5070.763,3.28246358476106
"795",2008,482.641,5075.996,2.79985291036843
"796",2000,481.86,5074.245,3.32587808229858
"797",2002,482.597,5071.303,3.31789126610185
"798",2000,483.465,5068.578,4.00692998898522
"799",2015,483.481,5068.486,2.21480760756409
"800",2012,478.616,5077.852,1.32323954408305
"801",2015,478.616,5077.852,2.1754056030049
"802",2018,478.616,5077.852,1.78834452632776
"803",2000,477.937,5072.399,3.49295028077556
"804",2003,477.937,5072.399,4.09205383765319
"805",2005,476.97,5072.013,2.22636302111011
"806",1998,476.97,5072.013,0.890972674320708
"807",1999,476.97,5072.013,1.63970935370907
"808",2000,476.97,5072.013,3.58065377244875
"809",2002,476.97,5072.013,3.38474020081232
"810",2003,476.97,5072.013,4.19800679226631
"811",2004,476.97,5072.013,3.82983111871053
"812",1998,475.62,5071.564,0.902846675268737
"813",2004,474.868,5072.362,3.68074459891343
"814",2000,474.649,5073.186,3.46636218480855
"815",2006,479.631,5071.247,3.11164221612856
"816",2017,477.841,5069.434,2.22043416998876
"817",2010,477.949,5069.212,3.16898494194984
"818",1999,478.47,5067.746,2.15153774776463
"819",2005,478.438,5067.524,2.25377324676469
"820",2003,478.996,5066.749,4.11698346232363
"821",2012,479.134,5066.757,1.27844709432009
"822",2015,479.134,5066.757,1.96788941211071
"823",2018,479.134,5066.757,2.11314784075378
"824",2001,474.261,5069.166,3.42091388950557
"825",2002,475.163,5068.21,3.36296766032445
"826",2012,475.124,5068.435,1.41406218749373
"827",1998,471.686,5069.817,1.43018262238216
"828",2001,471.686,5069.817,3.75192699229846
"829",2004,471.686,5069.817,4.07907871608952
"830",2000,472.769,5069.406,4.01245131835648
"831",2003,472.769,5069.406,4.72262186812098
"832",2006,472.769,5069.406,3.79113523602031
"833",2012,472.769,5069.406,1.44506694608907
"834",2015,472.769,5069.406,2.2419928499531
"835",2018,472.769,5069.406,2.30125957672384
"836",2004,476.843,5067.536,3.79627134959765
"837",1998,476.076,5065.636,1.45923571515709
"838",2002,475.559,5065.884,3.34078260434025
"839",2003,474.417,5066.063,4.76729658095068
"840",2000,472.815,5065.562,3.95491566658209
"841",2013,473.883,5065.815,1.99038169613821
"842",2016,476.281,5064.884,3.26013401605414
"843",2004,474.016,5063.039,3.84520125156419
"844",2000,474.573,5063.577,4.40730112199316
"845",2003,474.573,5063.577,4.79593267846866
"846",2006,474.573,5063.577,3.97755053437051
"847",1998,473.395,5064.634,1.48283787567164
"848",2004,473.023,5064.807,3.87243071313608
"849",1999,477.106,5066.416,2.14012549463583
"850",2004,478.044,5064.788,3.88702137032979
"851",2013,478.044,5064.788,2.15527880165958
"852",1998,477.762,5064.817,1.48953828445663
"853",2001,477.762,5064.817,3.08134699312566
"854",2004,477.762,5064.817,3.96124100558133
"855",2013,477.762,5064.817,2.25006504796612
"856",2016,477.762,5064.817,3.26803034877315
"857",2019,477.762,5064.817,3.3785927396391
"858",1998,477.68,5063.485,1.5176528166076
"859",2003,476.481,5062.746,4.60239882013634
"860",2000,475.504,5061.778,4.36131585323629
"861",2001,476.017,5062.062,2.85327518653646
"862",1999,470.498,5062.526,2.2832037994411
"863",2003,470.433,5062.568,4.21287720468739
"864",2011,468.97,5061.85,2.83450924652688
"865",2017,468.97,5061.85,2.12919650073464
"866",2020,468.97,5061.85,2.30302423025072
"867",2001,469.035,5062.811,2.81082046922136
"868",1999,432.886,5026.379,0.868643464276768
"869",2002,432.886,5026.379,2.86236204597907
"870",2005,432.886,5026.379,2.34306867270234
"871",2003,432.012,5026.132,3.58105186013996
"872",1999,435.444,5028.612,0.913973365051971
"873",2018,436.148,5027.779,2.15390879853842
"874",1999,437.542,5027.262,1.00206564503597
"875",2002,437.542,5027.262,2.96116455501109
"876",2003,439.472,5027.229,3.19679151900047
"877",2011,440.445,5027.113,3.45640489388308
"878",2008,440.747,5027.159,2.54352482632155
"879",2000,440.765,5027.225,1.49411482012519
"880",2001,441.588,5027.926,2.19432083001476
"881",1998,437.136,5027.031,0.461377742826109
"882",2011,437.268,5026.434,4.07503819289956
"883",2001,438.065,5025.987,2.23522686937797
"884",2019,438.235,5025.957,1.82705579258446
"885",1999,439.638,5025.831,1.18769153616263
"886",2013,441.994,5025.771,1.79622884714471
"887",2016,441.686,5025.602,2.29136526725859
"888",2003,443.066,5025.96,3.10900935376987
"889",1999,436.874,5026.512,0.953585828258943
"890",1999,438.599,5024.793,0.765503855593232
"891",2000,440.239,5024.469,1.17330360756736
"892",2002,438.599,5024.793,2.84824957550628
"893",2005,438.599,5024.793,2.20127275667215
"894",2009,440.239,5024.469,3.53651904855188
"895",2017,438.599,5024.793,2.38372812647399
"896",2011,436.54,5024.521,4.1202140965996
"897",2008,437.623,5024.206,2.78134188341922
"898",2018,439.304,5023.838,1.91400920846862
"899",2013,436.526,5023.69,1.32408804852764
"900",2019,436.526,5023.69,1.84246236812045
"901",2005,436.355,5022.857,2.24046716721361
"902",2011,436.532,5022.636,3.87658144586982
"903",2016,437.376,5022.046,1.68341537134536
"904",2018,431.255,5023.034,1.98558548341922
"905",2009,429.371,5023.212,4.63817359448098
"906",2010,429.298,5023.263,4.65090292152177
"907",2011,429.83,5022.901,4.07332538946293
"908",2015,429.228,5023.548,1.56092374677226
"909",2018,429.228,5023.548,2.00746254114497
"910",2013,438.656,5029.865,2.14551677224522
"911",2004,439.238,5029.825,1.98464663997522
"912",1999,440.499,5029.178,0.275957532294907
"913",2000,441.413,5028.867,0.750272478468915
"914",2002,440.499,5029.178,2.22376979284525
"915",2003,441.413,5028.867,2.19742336122662
"916",2005,439.738,5029.519,1.6117898589902
"917",2015,438.937,5028.799,1.00424944185932
"918",2011,450.372,5032.324,3.52779013947827
"919",2017,450.372,5032.324,1.75848095190267
"920",2020,450.372,5032.324,1.9323149368806
"921",2011,454.88,5025.882,2.79449328367943
"922",2010,455.351,5026.062,2.96567389918705
"923",2013,455.351,5026.062,1.44957748612529
"924",2016,455.351,5026.062,1.66430422416619
"925",2019,455.351,5026.062,1.81315133076674
"926",2003,456.707,5024.984,3.80608943751716
"927",2009,456.068,5024.672,2.82294504401912
"928",2002,455.812,5023.334,4.08048966404202
"929",2004,456.8,5023.304,3.58408881548059
"930",2010,456.402,5023.978,3.436051963359
"931",1998,457.27,5022.363,1.29191324799232
"932",1999,457.27,5022.363,3.09147585652119
"933",2000,457.27,5022.363,2.87830134248679
"934",2001,457.27,5022.363,2.91604142790373
"935",2002,457.27,5022.363,4.72134713847496
"936",2003,457.27,5022.363,4.38246460735728
"937",2004,457.27,5022.363,3.89439231839662
"938",2005,457.27,5022.363,2.81348643146386
"939",2006,457.27,5022.363,3.13288993460555
"940",2007,457.27,5022.363,2.0813281609192
"941",2009,457.27,5022.363,3.36855906041993
"942",2011,457.27,5022.363,4.02440100692001
"943",2012,457.27,5022.363,2.52009417319726
"944",2013,457.27,5022.363,2.41572486048548
"945",2017,457.27,5022.363,3.15133026312955
"946",2018,457.27,5022.363,2.06925791047724
"947",2019,457.27,5022.363,2.89496288432598
"948",2020,457.27,5022.363,3.27059827901187
"949",2001,457.56,5023.447,2.67325152653525
"950",2005,458.525,5023.593,2.67985769035005
"951",1998,459.271,5023.52,1.28464935125715
"952",2009,459.932,5022.239,2.95612497193111
"953",2011,459.932,5022.239,3.7033385465577
"954",1999,460.12,5023.374,2.75233276498723
"955",1998,463.937,5022.383,1.11559894332744
"956",1999,463.937,5022.383,2.42864033320461
"957",2000,463.937,5022.383,2.29694483624654
"958",2002,463.937,5022.383,4.28535049108458
"959",2004,463.937,5022.383,3.373770268489
"960",2000,450.277,5028.987,2.09818954030283
"961",2010,452.049,5028.522,3.47683161959697
"962",2013,452.049,5028.522,2.22531332141802
"963",2016,452.049,5028.522,2.28958275949575
"964",2019,452.049,5028.522,2.52588780936529
"965",2018,449.948,5026.24,1.2190416602234
"966",2000,451.693,5026.639,2.38613675934088
"967",2003,451.693,5026.639,3.82809037629851
"968",2009,451.693,5026.639,3.20036748646756
"969",2012,451.693,5026.639,2.20799438831772
"970",2018,451.693,5026.639,1.57983835673981
"971",2000,451.762,5025.031,2.07179936356482
"972",2002,450.625,5024.524,3.52427798638422
"973",2009,450.448,5024.509,2.73738720601738
"974",2010,450.448,5024.509,3.03121455080898
"975",2011,450.448,5024.509,3.11120547956102
"976",2012,450.448,5024.509,1.75207686822126
"977",2013,450.448,5024.509,1.53246976769162
"978",2017,450.448,5024.509,2.3368137453522
"979",2018,450.448,5024.509,1.11995694304697
"980",2019,450.448,5024.509,1.98167251688102
"981",2020,450.448,5024.509,2.28146963959293
"982",2003,452.154,5023.839,3.9166264887812
"983",1998,451.685,5022.719,0.502737844175873
"984",2003,451.025,5022.696,4.03331467749745
"985",2004,450.614,5022.558,2.56353628932122
"986",2012,456.519,5035.294,1.72530777846085
"987",2018,456.519,5035.294,0.882273780284153
"988",2002,455.716,5031.229,3.94701782360112
"989",2004,459.958,5036.212,2.38004854216967
"990",2010,460.504,5034.48,3.48277400281789
"991",2012,460.054,5035.41,2.38388979401201
"992",2013,460.504,5034.48,2.11783034141101
"993",2016,460.504,5034.48,3.0438200901197
"994",2019,460.504,5034.48,2.16772293937727
"995",2002,461.878,5035.736,4.22652920888959
"996",2011,461.878,5035.736,4.02959279893438
"997",2016,461.878,5035.736,3.09355355691083
"998",2017,461.878,5035.736,2.4091496877998
"999",2020,461.878,5035.736,2.35076408528251
"1000",2004,461.552,5036.536,2.360308
"1001",2004,462.324,5037.564,2.0476
"1002",2013,462.324,5037.564,1.78442
"1003",2017,463.746,5034.82,1.882939
"1004",2001,464.173,5034.974,2.824502
"1005",2003,464.793,5035.652,3.680053
"1006",2004,464.173,5034.974,2.52771
"1007",2010,464.173,5034.974,3.210877
"1008",2013,464.173,5034.974,2.206283
"1009",2016,464.173,5034.974,3.09259
"1010",2019,464.173,5034.974,2.389638
"1011",2010,464.79,5033.857,3.312279
